Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.1-37394-80-6,192.168.56.101,37394,192.168.56.1,80,6,16/05/2026 05:27:23 AM,417387,3,8,300.0,5836.0,300.0,0.0,100.0,173.20508075688772,1448.0,0.0,729.5,740.8471984347187,14700.984937240499,26.35443844681315,41738.7,115788.87850360337,369053.0,0.0,4816.0,2408.0,1842.720271772143,3711.0,1105.0,417260.0,59608.571428571435,137613.74918693886,369053.0,0.0,0,0,0,0,104,264,7.187574121858131,19.166864324955018,0.0,1448.0,511.33333333333326,677.6833979660324,459254.7878787879,1,2,0,3,10,0,0,0,2.0,557.8181818181819,100.0,729.5,0,0,0,6136,6,14878,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37354-80-6,192.168.56.101,37354,192.168.56.1,80,6,16/05/2026 05:27:23 AM,443921,3,8,341.0,5842.0,341.0,0.0,113.66666666666667,196.8764417936624,1448.0,0.0,730.25,741.5516069123481,13928.15388323598,24.77918368358334,44392.1,125506.08638933278,399846.0,0.0,3911.0,1955.5,999.1418818165916,2662.0,1249.0,443731.0,63390.142857142855,149246.17641827944,399846.0,0.0,0,0,0,0,104,264,6.75795918643182,18.02122449715152,0.0,1448.0,515.25,677.2875211929099,458718.38636363635,1,2,0,3,10,0,0,0,2.0,562.0909090909091,113.66666666666667,730.25,0,0,0,6183,6,14056,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37366-80-6,192.168.56.101,37366,192.168.56.1,80,6,16/05/2026 05:27:23 AM,429083,5,8,319.0,5856.0,319.0,0.0,63.8,142.66113696448656,1448.0,0.0,732.0,743.2161769729489,14391.15509120613,30.297168613065537,35756.91666666667,107880.92764327828,376432.0,0.0,424191.0,106047.75,207797.62796749308,417739.0,1257.0,428841.0,61263.0,139947.11902000697,376432.0,0.0,0,0,0,0,168,264,11.65275715887136,18.644411454194177,0.0,1448.0,441.0714285714285,652.2935233921464,425486.8406593406,1,2,0,3,12,0,0,0,1.0,475.0,63.8,732.0,0,0,0,6175,6,14781,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-38722-80-6,192.168.56.101,38722,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42987799,4,4,33.0,0.0,11.0,0.0,8.25,5.5,0.0,0.0,0.0,0.0,0.7676596794360185,0.18609931622691359,6141114.142857143,7686197.843121319,1.5331094E7,63.0,4.2987736E7,1.4329245333333334E7,1723775.4736859824,1.5371506E7,1.2339554E7,4.2947387E7,1.4315795666666666E7,1747765.2239372237,1.5370863E7,1.229836E7,1,0,0,0,128,128,0.09304965811345679,0.09304965811345679,0.0,11.0,4.888888888888889,5.797509043642029,33.611111111111114,1,0,0,3,8,0,0,0,1.0,5.5,8.25,0.0,0,0,0,0,0,0,1,11,1,0,63,254,2,32,40479.333333333336,746.2816715780532,41257.0,39769.0,1.4288766E7,1724439.888112369,1.5331094E7,1.2298297E7,NeedManualLabel
192.168.56.101-192.168.56.1-38768-80-6,192.168.56.101,38768,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42982821,4,4,33.0,0.0,11.0,0.0,8.25,5.5,0.0,0.0,0.0,0.0,0.7677485849521137,0.1861208690793003,6140402.999999999,7684910.172500046,1.532844E7,47.0,4.2982774E7,1.4327591333333334E7,1726395.2423594468,1.5369146E7,1.2334804E7,4.2942115E7,1.4314038333333334E7,1749214.8697302265,1.5370861E7,1.2294957E7,1,0,0,0,128,128,0.09306043453965016,0.09306043453965016,0.0,11.0,4.888888888888889,5.797509043642029,33.611111111111114,1,0,0,3,8,0,0,0,1.0,5.5,8.25,0.0,0,0,0,0,0,0,1,11,1,0,63,254,2,32,41007.0,1290.109685259358,42421.0,39894.0,1.4286584333333334E7,1725454.3430315196,1.532844E7,1.229491E7,NeedManualLabel
192.168.56.101-192.168.56.1-37378-80-6,192.168.56.101,37378,192.168.56.1,80,6,16/05/2026 05:27:23 AM,459323,5,8,317.0,5840.0,317.0,0.0,63.4,141.76670977348667,1448.0,0.0,730.0,741.3162039816169,13404.510551398473,28.302523496537297,38276.916666666664,118594.92073935646,412995.0,0.0,458787.0,114696.75,227673.27848384698,456206.0,238.0,459112.0,65587.42857142857,154036.55546423295,412995.0,0.0,0,0,0,0,168,264,10.885585960206653,17.416937536330643,0.0,1448.0,439.78571428571433,650.6077843147813,423290.48901098897,1,2,0,3,12,0,0,0,1.0,473.61538461538464,63.4,730.0,0,0,0,6157,6,13540,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37578-80-6,192.168.56.101,37578,192.168.56.1,80,6,16/05/2026 05:27:23 AM,412319,4,8,372.0,5838.0,372.0,0.0,93.0,186.0,1448.0,0.0,729.75,741.0814009656043,15061.154106407903,29.103679432672276,37483.54545454546,109409.4875085005,365480.0,0.0,411842.0,137280.66666666666,232746.5908694117,406028.0,1448.0,412074.0,58867.71428571429,136230.85869546872,365480.0,0.0,0,0,0,0,136,264,9.701226477557425,19.40245295511485,0.0,1448.0,477.6923076923077,663.1117784877831,439717.2307692307,1,2,0,3,11,0,0,0,2.0,517.5,93.0,729.75,0,0,0,6210,6,15281,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37578-80-6,192.168.56.101,37578,192.168.56.1,80,6,16/05/2026 05:27:23 AM,2489,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,803.5355564483729,2489.0,0.0,2489.0,2489.0,2489.0,2489.0,0.0,2489.0,2489.0,0,0,0,0,0,0,0,0,0,64,0,803.5355564483729,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37380-80-6,192.168.56.101,37380,192.168.56.1,80,6,16/05/2026 05:27:23 AM,477231,3,8,376.0,5836.0,376.0,0.0,125.33333333333333,217.08370121529927,1448.0,0.0,729.5,740.8471984347187,13016.757084095543,23.04963424421297,47723.09999999999,136324.97276520298,434055.0,0.0,2557.0,1278.5,406.5863991822648,1566.0,991.0,477095.0,68156.42857142858,162129.7775825045,434055.0,0.0,0,0,0,0,104,264,6.286263884785355,16.763370359427615,0.0,1448.0,517.6666666666667,675.8815567744682,456815.8787878787,1,2,0,3,10,0,0,0,2.0,564.7272727272727,125.33333333333333,729.5,0,0,0,6212,6,13089,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-38908-80-6,192.168.56.101,38908,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42958584,4,4,33.0,0.0,11.0,0.0,8.25,5.5,0.0,0.0,0.0,0.0,0.7681817445379484,0.18622587746374508,6136940.571428572,7686146.915386665,1.5316778E7,45.0,4.2958539E7,1.4319513E7,1786352.9785658265,1.5356062E7,1.2256819E7,4.29193E7,1.4306433333333334E7,1809840.932489464,1.5357464E7,1.2216621E7,1,0,0,0,128,128,0.09311293873187254,0.09311293873187254,0.0,11.0,4.888888888888889,5.797509043642029,33.611111111111114,1,0,0,3,8,0,0,0,1.0,5.5,8.25,0.0,0,0,0,0,0,0,1,11,1,0,63,254,2,32,40071.0,716.6512401440466,40686.0,39284.0,1.4279442E7,1786504.1130308097,1.5316778E7,1.2216576E7,NeedManualLabel
192.168.56.101-192.168.56.1-37786-80-6,192.168.56.101,37786,192.168.56.1,80,6,16/05/2026 05:27:23 AM,379101,5,8,356.0,5834.0,356.0,0.0,71.2,159.20803999798503,1448.0,0.0,729.25,740.61359695863,16328.10253731855,34.29165314784186,31591.75,96017.88970160717,334391.0,0.0,378494.0,94623.5,186807.0663269103,374832.0,295.0,378842.0,54120.28571428572,124497.14795490202,334391.0,0.0,0,0,0,0,168,264,13.189097364554565,21.1025557832873,0.0,1448.0,442.14285714285705,649.4894867560163,421836.59340659337,1,2,0,3,12,0,0,0,1.0,476.15384615384613,71.2,729.25,0,0,0,6190,6,16457,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37800-80-6,192.168.56.101,37800,192.168.56.1,80,6,16/05/2026 05:27:23 AM,401833,3,8,381.0,5850.0,381.0,0.0,127.0,219.9704525612474,1448.0,0.0,731.25,742.4992063487822,15506.441730768753,27.374556096686934,40183.299999999996,112897.25035038621,359472.0,0.0,1606.0,803.0,582.6559876977152,1215.0,391.0,401604.0,57372.00000000001,134120.8558030157,359472.0,0.0,0,0,0,0,104,264,7.465788026369164,19.90876807031777,0.0,1448.0,519.25,677.3385248697488,458787.4772727273,1,2,0,3,10,0,0,0,2.0,566.4545454545455,127.0,731.25,0,0,0,6231,6,15575,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37586-80-6,192.168.56.101,37586,192.168.56.1,80,6,16/05/2026 05:27:23 AM,494732,4,8,416.0,5850.0,416.0,0.0,104.0,207.99999999999997,1448.0,0.0,731.25,742.4992063487822,12665.443108592126,24.255556543744895,44975.63636363637,133654.37771526433,446123.0,0.0,494645.0,164881.66666666666,281546.61782613077,489981.0,1185.0,494512.0,70644.57142857142,166503.22189661188,446123.0,0.0,0,0,0,0,136,264,8.085185514581632,16.170371029163263,0.0,1448.0,481.99999999999994,663.9397563032356,440815.99999999994,1,2,0,3,11,0,0,0,2.0,522.1666666666666,104.0,731.25,0,0,0,6266,6,12807,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-38024-80-6,192.168.56.101,38024,192.168.56.1,80,6,16/05/2026 05:27:23 AM,358734,5,8,381.0,5850.0,381.0,0.0,76.2,170.38837988548397,1448.0,0.0,731.25,742.4992063487822,17369.415778822193,36.2385500119866,29894.499999999996,88065.33094914148,307251.0,0.0,357632.0,89408.0,171999.61980384338,347386.0,1101.0,358497.0,51213.857142857145,113996.78161455345,307251.0,0.0,0,0,0,0,168,264,13.937903850764076,22.30064616122252,0.0,1448.0,445.07142857142856,650.9678550832201,423759.1483516483,1,2,0,3,12,0,0,0,1.0,479.3076923076923,76.2,731.25,0,0,0,6231,6,17654,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39172-80-6,192.168.56.101,39172,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42877481,4,4,33.0,0.0,11.0,0.0,8.25,5.5,0.0,0.0,0.0,0.0,0.7696347646915171,0.18657812477370112,6125354.428571428,7673788.85041218,1.5343465E7,42.0,4.2877439E7,1.4292479666666666E7,1814973.1016600034,1.5383473E7,1.2197329E7,4.2836997E7,1.4278999E7,1838468.3221494462,1.538411E7,1.2156726E7,1,0,0,0,128,128,0.09328906238685056,0.09328906238685056,0.0,11.0,4.888888888888889,5.797509043642029,33.611111111111114,1,0,0,3,8,0,0,0,1.0,5.5,8.25,0.0,0,0,0,0,0,0,1,11,1,0,63,254,2,32,40379.0,331.2265086009874,40645.0,40008.0,1.4252100666666666E7,1815209.1068370976,1.5343465E7,1.2156684E7,NeedManualLabel
192.168.56.101-192.168.56.1-37852-80-6,192.168.56.101,37852,192.168.56.1,80,6,16/05/2026 05:27:23 AM,422643,6,9,340.0,5832.0,340.0,0.0,56.666666666666664,138.80441875771342,1448.0,0.0,648.0,733.9564019749401,14603.341354287188,35.490946259609174,30188.785714285706,100144.38855217505,376123.0,0.0,420951.0,84190.2,186733.5130117248,418228.0,89.0,422389.0,52798.62499999999,131469.8425060043,376123.0,0.0,0,0,0,0,200,296,14.19637850384367,21.294567755765506,0.0,1448.0,385.75,623.0796096808176,388228.19999999995,2,2,0,3,14,0,0,0,1.0,411.46666666666664,56.666666666666664,648.0,0,0,0,6172,6,14800,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37900-80-6,192.168.56.101,37900,192.168.56.1,80,6,16/05/2026 05:27:23 AM,404814,4,8,364.0,5846.0,364.0,0.0,91.0,181.99999999999997,1448.0,0.0,730.75,742.0242102326773,15340.378544220308,29.64324356371074,36801.27272727271,107003.4958513888,357484.0,0.0,402277.0,134092.33333333334,229521.75490862154,399120.0,880.0,404611.0,57801.57142857143,133076.19129889103,357484.0,0.0,0,0,0,0,136,264,9.88108118790358,19.76216237580716,0.0,1448.0,477.6923076923077,664.0902780766313,441015.89743589744,1,2,0,3,11,0,0,0,2.0,517.5,91.0,730.75,0,0,0,6210,6,15465,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39196-80-6,192.168.56.101,39196,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42875742,4,4,32.0,0.0,11.0,0.0,8.0,5.354126134736337,0.0,0.0,0.0,0.0,0.746342768831849,0.18658569220796226,6125106.0,7673415.286398467,1.5344964E7,54.0,4.2875688E7,1.4291896E7,1817436.1639075526,1.5385738E7,1.2193941E7,4.2834586E7,1.4278195333333334E7,1839987.7579952355,1.5384775E7,1.2154184E7,1,0,0,0,128,128,0.09329284610398113,0.09329284610398113,0.0,11.0,4.777777777777778,5.6740148435164,32.19444444444444,1,0,0,3,8,0,0,0,1.0,5.375,8.0,0.0,0,0,0,0,0,0,1,10,1,0,63,254,2,32,40580.333333333336,693.099079016365,41156.0,39811.0,1.4251315666666666E7,1816774.831517195,1.5344964E7,1.215413E7,NeedManualLabel
192.168.56.101-192.168.56.1-37900-80-6,192.168.56.101,37900,192.168.56.1,80,6,16/05/2026 05:27:23 AM,1385,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1444.043321299639,1385.0,0.0,1385.0,1385.0,1385.0,1385.0,0.0,1385.0,1385.0,0,0,0,0,0,0,0,0,0,64,0,1444.043321299639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37576-80-6,192.168.56.101,37576,192.168.56.1,80,6,16/05/2026 05:27:23 AM,523567,4,8,323.0,5844.0,323.0,0.0,80.75,161.5,1448.0,0.0,730.5,741.7876091866574,11778.817228740543,22.919702731455573,47597.0,142321.40599994085,475119.0,0.0,520862.0,173620.66666666666,297857.895954318,517557.0,1234.0,523071.0,74724.42857142858,177307.99601433388,475119.0,0.0,0,0,0,0,136,264,7.639900910485191,15.279801820970382,0.0,1448.0,474.38461538461536,664.5539278921788,441631.92307692306,1,2,0,3,11,0,0,0,2.0,513.9166666666666,80.75,730.5,0,0,0,6167,6,11866,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37576-80-6,192.168.56.101,37576,192.168.56.1,80,6,16/05/2026 05:27:23 AM,3365,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,594.3536404160476,3365.0,0.0,3365.0,3365.0,3365.0,3365.0,0.0,3365.0,3365.0,0,0,0,0,0,0,0,0,0,64,0,594.3536404160476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37760-80-6,192.168.56.101,37760,192.168.56.1,80,6,16/05/2026 05:27:23 AM,471140,5,8,357.0,5846.0,357.0,0.0,71.4,159.65525359348499,1448.0,0.0,730.75,742.0242102326773,13165.937937767967,27.59264762066477,39261.666666666664,122503.16009381022,426561.0,0.0,470164.0,117541.0,233542.3136064783,467854.0,229.0,470961.0,67280.14285714287,159188.6608288297,426561.0,0.0,0,0,0,0,168,264,10.612556777178758,16.980090843486014,0.0,1448.0,443.07142857142856,650.7534643999766,423480.07142857154,1,2,0,3,12,0,0,0,1.0,477.15384615384613,71.4,730.75,0,0,0,6203,6,13285,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37828-80-6,192.168.56.101,37828,192.168.56.1,80,6,16/05/2026 05:27:23 AM,475554,5,8,354.0,5852.0,354.0,0.0,70.8,158.3136128069851,1448.0,0.0,731.5,742.7376002715514,13050.042687055518,27.33653801671314,39629.5,123524.6316949119,430226.0,0.0,474211.0,118552.75,234909.32742425677,470915.0,219.0,475354.0,67907.71428571428,160542.26152087835,430226.0,0.0,0,0,0,0,168,264,10.514053083351207,16.82248493336193,0.0,1448.0,443.2857142857144,651.4266507586877,424356.6813186813,1,2,0,3,12,0,0,0,1.0,477.38461538461536,70.8,731.5,0,0,0,6206,6,13199,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39296-80-6,192.168.56.101,39296,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42860374,4,4,32.0,0.0,11.0,0.0,8.0,5.354126134736337,0.0,0.0,0.0,0.0,0.7466103772216267,0.18665259430540668,6122910.571428571,7671968.257472781,1.5355351E7,53.0,4.2860321E7,1.4286773666666666E7,1829290.2455871603,1.5395648E7,1.2175384E7,4.2819892E7,1.4273297333333334E7,1852221.8194690756,1.5395372E7,1.2135416E7,1,0,0,0,128,128,0.09332629715270334,0.09332629715270334,0.0,11.0,4.777777777777778,5.6740148435164,32.19444444444444,1,0,0,3,8,0,0,0,1.0,5.375,8.0,0.0,0,0,0,0,0,0,1,10,1,0,63,254,2,32,40266.666666666664,231.99209756656222,40482.0,40021.0,1.4246507E7,1829080.2736719896,1.5355351E7,1.2135363E7,NeedManualLabel
192.168.56.101-192.168.56.1-39304-80-6,192.168.56.101,39304,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42858736,4,4,31.0,0.0,11.0,0.0,7.75,5.188127472091128,0.0,0.0,0.0,0.0,0.7233064456217281,0.18665972790238144,6122676.571428572,7671852.539648205,1.5355374E7,51.0,4.2858685E7,1.4286228333333334E7,1829581.8050380622,1.5395538E7,1.2174511E7,4.281863E7,1.4272876666666666E7,1852684.7087473716,1.5395467E7,1.2134469E7,1,0,0,0,128,128,0.09332986395119072,0.09332986395119072,0.0,11.0,4.555555555555555,5.410894360249309,29.27777777777778,1,0,0,3,8,0,0,0,1.0,5.125,7.75,0.0,0,0,0,0,0,0,1,10,1,0,63,254,2,32,40121.0,37.8021163428716,40164.0,40093.0,1.4246107333333334E7,1829556.7196644475,1.5355374E7,1.2134418E7,NeedManualLabel
192.168.56.101-192.168.56.1-37914-80-6,192.168.56.101,37914,192.168.56.1,80,6,16/05/2026 05:27:23 AM,454290,3,8,296.0,5850.0,296.0,0.0,98.66666666666667,170.89567968012923,1448.0,0.0,731.25,742.4992063487822,13528.803187391313,24.21360804772282,45429.0,128926.04469315818,410502.0,0.0,1927.0,963.5,457.49808742769625,1287.0,640.0,454092.0,64870.28571428571,153255.24740414196,410502.0,0.0,0,0,0,0,104,264,6.603711285742587,17.60989676198023,0.0,1448.0,512.1666666666667,679.3571604945012,461526.15151515143,1,2,0,3,10,0,0,0,2.0,558.7272727272727,98.66666666666667,731.25,0,0,0,6146,6,13591,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-37914-80-6,192.168.56.101,37914,192.168.56.1,80,6,16/05/2026 05:27:23 AM,1477,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.1922816519973,492.33333333333337,767.8758580222022,1379.0,49.0,1477.0,738.5,905.8037866999674,1379.0,98.0,0,0,0,0,0,0,0,0,0,84,32,2031.144211238998,677.0480704129993,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,63,254,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39328-80-6,192.168.56.101,39328,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42855700,4,4,33.0,0.0,11.0,0.0,8.25,5.5,0.0,0.0,0.0,0.0,0.7700259242061149,0.18667295132269454,6122242.857142857,7671484.255538677,1.5356954E7,31.0,4.2855669E7,1.4285223E7,1831440.0962619553,1.5396703E7,1.2171397E7,4.2815166E7,1.4271722E7,1854392.8556665117,1.5396983E7,1.2131399E7,1,0,0,0,128,128,0.09333647566134727,0.09333647566134727,0.0,11.0,4.888888888888889,5.797509043642029,33.611111111111114,1,0,0,3,8,0,0,0,1.0,5.5,8.25,0.0,0,0,0,0,0,0,1,11,1,0,63,254,2,32,40104.0,397.8379066906521,40534.0,39749.0,1.4245119E7,1831386.9100059113,1.5356954E7,1.2131368E7,NeedManualLabel
192.168.56.101-192.168.56.1-37914-80-6,192.168.56.101,37914,192.168.56.1,80,6,16/05/2026 05:27:23 AM,509,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3929.2730844793714,509.0,0.0,509.0,509.0,509.0,509.0,0.0,509.0,509.0,0,0,0,0,0,0,0,0,0,40,0,3929.2730844793714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39342-80-6,192.168.56.101,39342,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42854791,4,4,32.0,0.0,11.0,0.0,8.0,5.354126134736337,0.0,0.0,0.0,0.0,0.7467076434931161,0.18667691087327903,6122112.999999999,7671076.108867366,1.5356853E7,33.0,4.2854758E7,1.4284919333333334E7,1832107.952162299,1.5397217E7,1.2170337E7,4.2814094E7,1.4271364666666666E7,1855136.589647871,1.5397041E7,1.2130182E7,1,0,0,0,128,128,0.09333845543663952,0.09333845543663952,0.0,11.0,4.666666666666667,5.545268253204709,30.75,1,0,0,3,8,0,0,0,1.0,5.25,8.0,0.0,0,0,0,0,0,0,1,10,1,0,63,254,2,32,40416.333333333336,258.50402962687707,40697.0,40188.0,1.4244503E7,1831915.305879614,1.5356853E7,1.2130149E7,NeedManualLabel
192.168.56.101-192.168.56.1-39424-80-6,192.168.56.101,39424,192.168.56.1,80,6,16/05/2026 05:19:39 AM,42844141,4,4,32.0,0.0,11.0,0.0,8.0,5.354126134736337,0.0,0.0,0.0,0.0,0.7468932566532259,0.18672331416330648,6120591.571428572,7669655.684887639,1.5362042E7,41.0,4.28441E7,1.4281366666666666E7,1838464.713047366,1.5402153E7,1.2159618E7,4.2803473E7,1.4267824333333334E7,1861971.3996365073,1.5402761E7,1.211894E7,1,0,0,0,128,128,0.09336165708165324,0.09336165708165324,0.0,11.0,4.777777777777778,5.6740148435164,32.19444444444444,1,0,0,3,8,0,0,0,1.0,5.375,8.0,0.0,0,0,0,0,0,0,1,10,1,0,63,254,2,32,40499.333333333336,337.2718982265397,40719.0,40111.0,1.4240867333333334E7,1838663.9448366668,1.5362042E7,1.2118899E7,NeedManualLabel
192.168.56.101-192.168.56.1-38050-80-6,192.168.56.101,38050,192.168.56.1,80,6,16/05/2026 05:27:23 AM,432818,3,8,312.0,5848.0,312.0,0.0,104.0,180.13328398716322,1448.0,0.0,731.0,742.26140947782,14232.310116492383,25.414839493736398,43281.80000000001,122309.74694765745,389456.0,0.0,1795.0,897.5,427.79960261786124,1200.0,595.0,432620.0,61802.85714285715,145353.37500889407,389456.0,0.0,0,0,0,0,104,264,6.931319861928109,18.48351963180829,0.0,1448.0,513.3333333333334,678.6860746168201,460614.7878787879,1,2,0,3,10,0,0,0,2.0,560.0,104.0,731.0,0,0,0,6160,6,14298,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-38138-80-6,192.168.56.101,38138,192.168.56.1,80,6,16/05/2026 05:27:23 AM,408950,3,8,361.0,5846.0,361.0,0.0,120.33333333333333,208.42344717745488,1448.0,0.0,730.75,742.0242102326773,15177.894608142806,26.89815380853405,40895.0,114342.66004913088,364161.0,0.0,2423.0,1211.5,362.74577874869885,1468.0,955.0,408831.0,58404.428571428565,135837.78994675615,364161.0,0.0,0,0,0,0,104,264,7.335860129600196,19.562293678933855,0.0,1448.0,517.25,677.2883265439671,458719.4772727273,1,2,0,3,10,0,0,0,2.0,564.2727272727273,120.33333333333333,730.75,0,0,0,6207,6,15272,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-38128-80-6,192.168.56.101,38128,192.168.56.1,80,6,16/05/2026 05:27:23 AM,431758,4,8,343.0,5840.0,343.0,0.0,85.75,171.5,1448.0,0.0,730.0,741.3162039816169,14320.522144349381,27.79334719912544,39250.72727272727,116186.25674673481,387724.0,0.0,431517.0,143839.0,246874.65443621384,428905.0,950.0,431593.0,61656.14285714287,144642.1131602971,387724.0,0.0,0,0,0,0,136,264,9.264449066375146,18.528898132750292,0.0,1448.0,475.61538461538464,663.7624497842506,440580.5897435898,1,2,0,3,11,0,0,0,2.0,515.25,85.75,730.0,0,0,0,6183,6,14449,0,0,0,0,64240,254,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
