Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.1-39936-22-6,192.168.56.101,39936,192.168.56.1,22,6,17/05/2026 12:00:14 AM,438896,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,11102.858080274142,93.41620793992199,10972.4,17982.267043980457,93654.0,87.0,433501.0,22815.842105263164,34322.262531066655,136567.0,1518.0,438472.0,21923.6,23384.81932545579,93654.0,1352.0,0,0,0,0,648,668,45.56888192191316,47.84732601800882,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,11804,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39952-22-6,192.168.56.101,39952,192.168.56.1,22,6,17/05/2026 12:00:14 AM,371774,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,13107.42547891999,110.2820530752554,9294.35,12555.304131046645,47566.0,82.0,365503.0,19236.999999999996,24471.173583536114,91293.0,2164.0,371477.0,18573.850000000002,14854.92676831849,47566.0,2016.0,0,0,0,0,648,668,53.796123451344094,56.485929623911304,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,13601,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39964-22-6,192.168.56.101,39964,192.168.56.1,22,6,17/05/2026 12:00:15 AM,363603,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,13401.979631631202,112.76034576172364,9090.075000000004,11819.488479511609,40531.0,84.0,358209.0,18853.105263157897,23715.880694155454,88684.0,1447.0,363147.0,18157.350000000002,13794.980838868058,45567.0,1566.0,0,0,0,0,648,668,55.00504671303592,57.75529904868772,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,13881,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39976-22-6,192.168.56.101,39976,192.168.56.1,22,6,17/05/2026 12:00:15 AM,467129,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,10431.807916014634,87.77018767835008,11678.225,16222.716243979992,78833.0,146.0,459290.0,24173.157894736843,31756.505166069095,123935.0,2180.0,466688.0,23334.399999999998,20240.98641865065,78833.0,1786.0,0,0,0,0,648,668,42.81472569675614,44.95546198159395,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,10942,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39980-22-6,192.168.56.101,39980,192.168.56.1,22,6,17/05/2026 12:00:16 AM,473366,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,10294.359966706523,86.61374074183612,11834.149999999998,17934.25580157733,86231.0,104.0,468654.0,24666.0,34887.587638330944,131906.0,2303.0,472848.0,23642.399999999994,22188.472724177722,86231.0,2699.0,0,0,0,0,648,668,42.25060523992006,44.36313550191606,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,10717,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-39990-22-6,192.168.56.101,39990,192.168.56.1,22,6,17/05/2026 12:00:17 AM,511990,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,9517.764018828493,80.07968905642689,12799.749999999998,20426.84780926996,90356.0,136.0,502226.0,26432.947368421057,39656.20663972579,140944.0,2217.0,511571.0,25578.550000000007,25126.31666824961,90356.0,1409.0,0,0,0,0,648,668,39.063262954354585,41.01642610207231,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,10046,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-56556-22-6,192.168.56.101,56556,192.168.56.1,22,6,17/05/2026 12:00:17 AM,433774,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,11233.960541664554,94.5192657927861,10844.35,18355.687025607385,93639.0,93.0,429371.0,22598.473684210523,35151.93430645575,136862.0,1869.0,433236.0,21661.8,23103.11105867506,93639.0,1078.0,0,0,0,0,648,668,46.106958923310295,48.41230686947581,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,11651,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-56562-22-6,192.168.56.101,56562,192.168.56.1,22,6,17/05/2026 12:00:18 AM,421049,20,21,2320.0,2569.0,1256.0,0.0,116.0,270.9391075500176,1000.0,0.0,122.33333333333337,234.35685040837475,11611.475148973159,97.37583986661885,10526.225,13174.943488396291,48441.0,184.0,415269.0,21856.263157894737,24463.496840172353,92694.0,1536.0,420769.0,21038.450000000004,15049.074451256918,48441.0,1695.0,0,0,0,0,648,668,47.50040969103358,49.875430175585265,0.0,1256.0,116.40476190476193,247.3028221238685,61158.68583042974,1,2,1,31,40,0,0,0,1.0,119.2439024390244,116.0,122.33333333333333,0,0,0,4889,31,12150,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-56574-22-6,192.168.56.101,56574,192.168.56.1,22,6,17/05/2026 12:00:18 AM,359289,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,13562.89783433392,114.11426456139765,8982.225,12029.828064264644,41911.0,89.0,351217.0,18485.105263157893,22326.86866359986,84812.0,1622.0,358765.0,17938.249999999996,13999.58486555565,46004.0,1261.0,0,0,0,0,648,668,55.66549490799885,58.44876965339879,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,14213,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.56.101-192.168.56.1-56580-22-6,192.168.56.101,56580,192.168.56.1,22,6,17/05/2026 12:00:19 AM,356420,20,21,2304.0,2569.0,1256.0,0.0,115.2,270.9751590867791,1000.0,0.0,122.33333333333337,234.35685040837475,13672.072274283148,115.03282644071601,8910.499999999998,12120.76577508034,41064.0,86.0,348259.0,18329.42105263158,23658.794329935725,80974.0,1604.0,356203.0,17810.15,13989.763811538478,44504.0,1694.0,0,0,0,0,648,668,56.113573873520004,58.919252567196004,0.0,1256.0,116.02380952380956,247.32209551812196,61168.21893147504,1,2,1,31,40,0,0,0,1.0,118.85365853658537,115.2,122.33333333333333,0,0,0,4873,31,14279,0,0,0,0,64240,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
